"year","month","statefip","age","sex","race","college","earnweek","hrsworkt","hispanic","ind","hhid","personid","serial"
2022,6,54,40,"Female","White","College degree",1154,40,"Not Hispanic",8570,20210306653600,20210306653602,66377
2022,6,54,25,"Female","White","No college degree",432,32,"Not Hispanic",8680,20220306612800,20220306612801,66378
2022,6,54,32,"Male","White","No college degree",1370,70,"Not Hispanic",380,20220306614000,20220306614002,66389
2022,6,54,47,"Male","White","College degree",1580,40,"Not Hispanic",8570,20220306615900,20220306615901,66398
2022,6,54,42,"Female","White","College degree",1380,40,"Not Hispanic",7860,20220306615900,20220306615902,66398
2022,6,54,31,"Male","White","No college degree",248,22,"Not Hispanic",8090,20210306659100,20210306659103,66408
2022,6,54,45,"Male","White","College degree",1154,40,"Not Hispanic",6992,20210306659300,20210306659301,66413
2022,6,54,41,"Female","White","College degree",800,40,"Not Hispanic",7780,20210306659300,20210306659302,66413
2022,6,54,33,"Female","White","No college degree",334,NA,"Not Hispanic",8680,20210306660400,20210306660402,66425
2022,6,54,38,"Female","White","No college degree",446,45,"Not Hispanic",8680,20210306660400,20210306660403,66425
2022,6,54,50,"Female","White","College degree",1076,31,"Not Hispanic",9470,20220306620300,20220306620302,66441
2022,6,54,48,"Male","White-American Indian","No college degree",866,8,"Not Hispanic",9490,20220306620600,20220306620601,66443
2022,6,54,40,"Male","White","No college degree",840,40,"Not Hispanic",2370,20220306624200,20220306624201,66478
2022,6,54,36,"Male","White","No college degree",1154,40,"Not Hispanic",9470,20210306665600,20210306665601,66479
2022,6,54,37,"Male","White","College degree",1750,80,"Not Hispanic",5080,20210306667700,20210306667701,66496
2022,6,54,58,"Male","White","No college degree",600,45,"Not Hispanic",6170,20220306627000,20220306627001,66504
2022,6,54,56,"Female","White","No college degree",370,NA,"Not Hispanic",7860,20210306668900,20210306668901,66505
2022,6,54,19,"Male","White","No college degree",140,36,"Not Hispanic",8680,20210306668900,20210306668904,66505
2022,6,54,50,"Male","White","College degree",2760,60,"Not Hispanic",4270,20210306674200,20210306674201,66560
2022,6,54,44,"Male","White","College degree",2884.61,16,"Not Hispanic",9590,20210306674700,20210306674701,66566
2022,6,54,41,"Female","White","College degree",2884.61,10,"Not Hispanic",8180,20210306674700,20210306674702,66566
2022,6,54,45,"Male","White","No college degree",1800,40,"Not Hispanic",9470,20210306674900,20210306674901,66568
2022,6,54,40,"Female","White","No college degree",690,40,"Not Hispanic",8191,20210306674900,20210306674902,66568
2022,6,54,31,"Female","White","No college degree",1200,40,"Not Hispanic",9470,20210306675500,20210306675503,66576
2022,6,54,28,"Male","White","No college degree",1132,50,"Not Hispanic",7790,20210306675500,20210306675505,66576
2022,6,54,44,"Male","White","No college degree",1000,40,"Not Hispanic",770,20220306633900,20220306633901,66579
2022,6,54,41,"Female","White","No college degree",640,40,"Not Hispanic",8191,20220306633900,20220306633902,66579
2022,6,54,59,"Male","White","College degree",1420,49,"Not Hispanic",8180,20210306676100,20210306676101,66585
2022,6,54,61,"Female","White","College degree",1620,40,"Not Hispanic",8191,20210306676100,20210306676102,66585
2022,6,54,71,"Female","White","No college degree",700,35,"Not Hispanic",9480,20220306634500,20220306634502,66587
2022,6,54,27,"Female","White","No college degree",660,40,"Not Hispanic",8191,20220306634900,20220306634901,66594
2022,6,54,27,"Male","White","No college degree",720,40,"Not Hispanic",8770,20220306634900,20220306634902,66594
2022,6,54,29,"Female","White","No college degree",1260,40,"Not Hispanic",5593,20220306640400,20220306640401,66647
2022,6,54,29,"Male","White","No college degree",1880,40,"Not Hispanic",770,20220306640400,20220306640402,66647
2022,6,54,65,"Male","White","No college degree",1660,NA,"Not Hispanic",6170,20220306641300,20220306641301,66655
2022,6,54,34,"Male","White","No college degree",700,52,"Not Hispanic",4971,20220306642000,20220306642002,66661
2022,6,54,37,"Male","Black","No college degree",1140,31,"Not Hispanic",3580,20220306642400,20220306642401,66665
2022,6,54,39,"Female","Asian only","College degree",300,35,"Not Hispanic",7590,20210306687100,20210306687101,66693
2022,6,54,30,"Male","Asian only","College degree",2260,40,"Not Hispanic",8191,20220306646400,20220306646402,66704
2022,6,54,31,"Female","White","College degree",1134,NA,"Not Hispanic",7860,20220306647400,20220306647401,66716
2022,6,54,36,"Male","White","College degree",1400,NA,"Not Hispanic",8191,20220306647400,20220306647402,66716
2022,6,54,73,"Male","Black","No college degree",500,36,"Not Hispanic",4690,20220306647600,20220306647601,66718
2022,6,55,34,"Male","White","College degree",2220,45,"Not Hispanic",4265,20210306690500,20210306690501,66726
2022,6,55,44,"Female","White","College degree",1390,NA,"Not Hispanic",7870,20210306690700,20210306690701,66727
2022,6,55,39,"Female","White","No college degree",1156,50,"Hispanic",7690,20210306691100,20210306691101,66731
2022,6,55,20,"Male","White","No college degree",510,30,"Hispanic",4670,20210306691100,20210306691105,66731
2022,6,55,37,"Male","White","College degree",2700,45,"Hispanic",2980,20210306695800,20210306695801,66771
2022,6,55,34,"Female","White","College degree",462,50,"Not Hispanic",7870,20210306695800,20210306695802,66771
2022,6,55,24,"Female","White","College degree",1710,40,"Not Hispanic",7380,20220306654400,20220306654401,66779
2022,6,55,23,"Female","White","College degree",866,40,"Not Hispanic",8191,20220306654400,20220306654403,66779
2022,6,55,23,"Female","White","College degree",962,40,"Not Hispanic",8191,20220306654400,20220306654402,66779
2022,6,55,30,"Female","White","College degree",1350,40,"Not Hispanic",8191,20220306655200,20220306655201,66788
2022,6,55,32,"Male","White","College degree",1176,45,"Not Hispanic",2980,20220306656800,20220306656801,66804
2022,6,55,44,"Female","White","College degree",210,21,"Not Hispanic",8680,20210306700600,20210306700601,66805
2022,6,55,28,"Male","White","College degree",636,40,"Not Hispanic",6672,20210306700800,20210306700801,66807
2022,6,55,33,"Male","Black","No college degree",680,40,"Not Hispanic",5391,20220306657700,20220306657701,66812
2022,6,55,43,"Male","White","No college degree",1500,50,"Not Hispanic",2980,20210306701500,20210306701502,66815
2022,6,55,36,"Male","White","College degree",2884.61,55,"Not Hispanic",7390,20210306702400,20210306702401,66822
2022,6,55,34,"Female","White","College degree",1540,40,"Not Hispanic",2870,20210306702400,20210306702402,66822
2022,6,55,31,"Female","Black","No college degree",214,17,"Not Hispanic",7870,20220306660600,20220306660601,66842
2022,6,55,55,"Male","White","No college degree",1166,40,"Not Hispanic",7780,20220306663100,20220306663103,66873
2022,6,55,40,"Female","White","College degree",2000,40,"Not Hispanic",8191,20220506672900,20220506672901,66882
2022,6,55,40,"Male","White","No college degree",1150,40,"Not Hispanic",8870,20210306710100,20210306710102,66896
2022,6,55,33,"Female","American Indian/Aleut/Eskimo","No college degree",1260,16,"Not Hispanic",7590,20220306665700,20220306665703,66898
2022,6,55,42,"Male","White","No college degree",1050,40,"Not Hispanic",7290,20220306666200,20220306666201,66900
2022,6,55,46,"Male","White","College degree",962,45,"Not Hispanic",9160,20210306711800,20210306711801,66912
2022,6,55,48,"Female","White","College degree",300,18,"Not Hispanic",9160,20210306711800,20210306711802,66912
2022,6,55,30,"Female","White","No college degree",1370,24,"Hispanic",8191,20220306667800,20220306667801,66927
2022,6,55,55,"Male","White","College degree",962,50,"Not Hispanic",6890,20210306712400,20210306712401,66928
2022,6,55,70,"Male","White","College degree",1860,40,"Not Hispanic",3291,20220306668300,20220306668302,66932
2022,6,55,60,"Female","White","College degree",96,NA,"Not Hispanic",7860,20220306670000,20220306670001,66950
2022,6,55,32,"Female","White","No college degree",1008,32,"Not Hispanic",8191,20220306670100,20220306670101,66951
2022,6,55,64,"Male","White","No college degree",1080,40,"Not Hispanic",3980,20220306670100,20220306670102,66951
2022,6,55,34,"Male","Asian only","College degree",2100,40,"Not Hispanic",6991,20220306670900,20220306670901,66958
2022,6,55,28,"Female","Asian only","College degree",1630,40,"Not Hispanic",6991,20220306670900,20220306670902,66958
2022,6,55,40,"Male","White","College degree",1500,40,"Not Hispanic",1990,20210306715100,20210306715101,66959
2022,6,55,38,"Female","White","College degree",2884.61,50,"Not Hispanic",6991,20210306715100,20210306715102,66959
2022,6,55,31,"Female","White","College degree",840,40,"Not Hispanic",5580,20210306715400,20210306715401,66964
2022,6,55,32,"Male","White","No college degree",1350,40,"Not Hispanic",7690,20210306715400,20210306715402,66964
2022,6,55,28,"Female","White","College degree",920,31,"Not Hispanic",3960,20220306672300,20220306672301,66975
2022,6,55,23,"Male","White","No college degree",484,38,"Not Hispanic",4670,20220306672700,20220306672701,66977
2022,6,55,21,"Female","White","No college degree",544,32,"Not Hispanic",8090,20220306672700,20220306672702,66977
2022,6,55,39,"Female","White","College degree",1920,8,"Not Hispanic",7860,20220306673100,20220306673101,66978
2022,6,55,43,"Male","White","College degree",2500,40,"Not Hispanic",8191,20220306673100,20220306673102,66978
2022,6,55,78,"Male","White","College degree",1730,50,"Not Hispanic",9370,20210306717300,20210306717301,66981
2022,6,55,72,"Female","White","College degree",1350,50,"Not Hispanic",6992,20210306717300,20210306717302,66981
2022,6,55,27,"Female","White","No college degree",600,36,"Not Hispanic",8191,20220306675900,20220306675901,67000
2022,6,55,30,"Male","White","No college degree",1350,40,"Not Hispanic",770,20220306675900,20220306675902,67000
2022,6,55,45,"Female","Asian only","College degree",2300,40,"Not Hispanic",5070,20220306677500,20220306677502,67012
2022,6,55,27,"Female","White","College degree",240,20,"Not Hispanic",8470,20220306678100,20220306678101,67023
2022,6,55,27,"Male","White","No college degree",140,10,"Not Hispanic",770,20220306678100,20220306678102,67023
2022,6,55,74,"Male","White","College degree",226,14,"Not Hispanic",4971,20220306678900,20220306678901,67029
2022,6,55,46,"Male","White","No college degree",1350,40,"Not Hispanic",7071,20210306723000,20210306723001,67033
2022,6,55,45,"Female","White","College degree",1350,40,"Not Hispanic",8191,20210306723000,20210306723002,67033
2022,6,55,37,"Male","White","College degree",2400,40,"Not Hispanic",5170,20220306680200,20220306680201,67038
2022,6,55,32,"Female","White","College degree",770,40,"Not Hispanic",590,20220306680200,20220306680202,67038
2022,6,55,35,"Male","Black","No college degree",1008,36,"Not Hispanic",3690,20220306682700,20220306682704,67059
2022,6,55,25,"Male","Black","No college degree",840,40,"Not Hispanic",2890,20220306682900,20220306682901,67061
2022,6,55,33,"Male","White","College degree",1630,40,"Not Hispanic",7071,20210306726300,20210306726301,67067
2022,6,55,58,"Male","White","No college degree",800,40,"Not Hispanic",7071,20220306683900,20220306683901,67069
2022,6,55,32,"Female","White","No college degree",300,20,"Not Hispanic",6390,20220306683900,20220306683902,67069
2022,6,55,36,"Male","Black","No college degree",1030,39,"Not Hispanic",770,20220306684000,20220306684001,67070
2022,6,55,54,"Male","White","No college degree",700,40,"Hispanic",4870,20210306726700,20210306726701,67073
2022,6,55,50,"Female","White","No college degree",480,40,"Not Hispanic",8191,20220306685000,20220306685001,67087
2022,6,55,53,"Male","White","No college degree",1520,40,"Not Hispanic",6170,20220306685000,20220306685002,67087
2022,6,55,54,"Male","White","No college degree",1440,40,"Not Hispanic",6370,20220306686300,20220306686301,67102
2022,6,55,61,"Female","White","No college degree",300,25,"Not Hispanic",2190,20210306728500,20210306728501,67110
2022,6,55,61,"Male","White","College degree",808,40,"Not Hispanic",2190,20210306728500,20210306728502,67110
2022,6,55,48,"Male","White","No college degree",1290,45,"Not Hispanic",3570,20210306728900,20210306728901,67113
2022,6,55,49,"Female","White","College degree",1730,42,"Not Hispanic",9480,20210306728900,20210306728902,67113
2022,6,55,61,"Female","White","No college degree",750,37,"Not Hispanic",6870,20220306687500,20220306687501,67115
2022,6,55,36,"Female","White","No college degree",330,30,"Not Hispanic",8660,20210306729600,20210306729601,67118
2022,6,55,56,"Female","White","No college degree",800,40,"Not Hispanic",8180,20220306689200,20220306689202,67131
2022,6,55,23,"Female","White","No college degree",600,40,"Not Hispanic",8180,20220306689200,20220306689203,67131
2022,6,55,66,"Female","White","No college degree",578,15,"Not Hispanic",7980,20220306689300,20220306689301,67132
2022,6,55,61,"Male","White","No college degree",1540,40,"Not Hispanic",6992,20220606714000,20220606714001,67140
2022,6,55,57,"Male","White","No college degree",1100,55,"Not Hispanic",770,20210306731500,20210306731501,67143
2022,6,55,51,"Female","White","No college degree",480,40,"Not Hispanic",8191,20210306731500,20210306731502,67143
2022,6,55,36,"Male","White","College degree",740,35,"Not Hispanic",9490,20220306692400,20220306692401,67171
2022,6,55,28,"Female","White","No college degree",260,20,"Not Hispanic",7780,20220306694200,20220306694201,67176
2022,6,55,26,"Male","White","No college degree",2280,75,"Not Hispanic",770,20220306694600,20220306694601,67180
2022,6,55,59,"Female","White","No college degree",1040,40,"Not Hispanic",1890,20210306736800,20210306736802,67187
2022,6,55,31,"Female","White","College degree",1400,45,"Not Hispanic",7460,20210306738200,20210306738201,67214
2022,6,55,31,"Female","White","No college degree",578,40,"Not Hispanic",8270,20220306699000,20220306699002,67231
2022,6,55,29,"Male","White","College degree",1280,52,"Not Hispanic",5090,20210306740400,20210306740401,67232
2022,6,55,26,"Female","White","College degree",694,33,"Not Hispanic",7980,20210306740400,20210306740402,67232
2022,6,55,44,"Female","White","No college degree",550,40,"Not Hispanic",6991,20220306701700,20220306701701,67259
2022,6,55,46,"Male","White","No college degree",1050,46,"Not Hispanic",1170,20210306743400,20210306743401,67265
2022,6,55,32,"Female","Asian only","College degree",1080,60,"Not Hispanic",8290,20210306743400,20210306743402,67265
2022,6,55,42,"Male","White","No college degree",1630,50,"Not Hispanic",1990,20210306743600,20210306743601,67267
2022,6,55,61,"Female","White","No college degree",560,37,"Not Hispanic",8270,20210306743600,20210306743602,67267
2022,6,55,41,"Male","White","No college degree",416,16,"Not Hispanic",8680,20220306703300,20220306703302,67279
2022,6,55,58,"Male","White","No college degree",1100,40,"Not Hispanic",1880,20210306745100,20210306745102,67287
